,GEOID,AreaWeightScore10,PollutionScore,Match,,
1821,6037234600,5.97607531,5.97607531,TRUE,,
1822,6037143401,6.3381044,6.3381044,TRUE,,
1823,6037113239,6.901413672,6.901413672,TRUE,,
1824,6045010100,2.564509925,2.564509925,TRUE,,
1825,6037221602,6.559456842,6.559456842,TRUE,,
1826,6033000501,0.615294298,3.205693028,FALSE,,
1827,6001404101,2.268697953,4.408608337,FALSE,,
1828,6073019304,5.316614287,5.316614287,TRUE,,
1829,6037621102,5.409390753,5.409390753,TRUE,,
1830,6111007513,1.10493525,3.553103818,FALSE,,
1831,6029000509,5.531925284,5.531925284,TRUE,,
1832,6093000800,3.698538942,3.698538942,TRUE,,
1833,6037128302,7.732013767,7.732013767,TRUE,,
1834,6073017308,5.037515384,5.037515384,TRUE,,
1835,6029000103,7.639872131,7.639872131,TRUE,,
1836,6067000501,6.35507661,6.35507661,TRUE,,
1837,6037297602,5.407247406,5.407247406,TRUE,,
1838,6065041703,6.657413899,6.657413899,TRUE,,
1839,6037980006,2.386051196,7.121570291,FALSE,,
1840,6037117520,6.337838043,6.337838043,TRUE,,
1841,6037535200,6.49825734,6.49825734,TRUE,,
1842,6037117101,5.851262079,5.851262079,TRUE,,
1843,6059980000,7.053682056,7.053682056,TRUE,,
1844,6059099204,4.386629802,4.386629802,TRUE,,
1845,6037185203,7.225386816,7.225386816,TRUE,,
1846,6067004909,4.494400161,4.494400161,TRUE,,
1847,6111007201,2.218483414,4.348826631,FALSE,,
1848,6037139402,7.112044177,7.112044177,TRUE,,
1849,6085508706,2.546217174,5.327812887,FALSE,,
1850,6037573800,5.589156167,5.589156167,TRUE,,
1851,6059075507,5.614653989,5.614653989,TRUE,,
1852,6037132302,6.784621571,6.784621571,TRUE,,
1853,6001410400,3.513225821,3.513225821,TRUE,,
1854,6037231220,5.627704089,5.627704089,TRUE,,
1855,6037402902,6.926734948,6.926734948,TRUE,,
1856,6107002002,6.763373081,6.763373081,TRUE,,
1857,6067004908,3.740713869,3.740713869,TRUE,,
1858,6085511910,2.154073978,2.154073978,TRUE,,
1859,6075022801,4.839260296,4.839260296,TRUE,,
1860,6037570603,6.741601965,6.741601965,TRUE,,
1861,6029005511,3.174729654,3.174729654,TRUE,,
1862,6037218702,6.705082243,6.705082243,TRUE,,
1863,6037300200,2.506917439,4.677762461,FALSE,,
1864,6013336202,5.266320705,5.266320705,TRUE,,
1865,6073019210,5.156669174,5.156669174,TRUE,,
1866,6073000201,5.067873442,5.067873442,TRUE,,
1867,6075061505,5.773195524,5.773195524,TRUE,,
1868,6083002410,6.577398545,6.577398545,TRUE,,
1869,6085504319,5.901539989,5.901539989,TRUE,,
1870,6085503507,3.540351042,3.540351042,TRUE,,
1871,6037575300,6.358471289,6.358471289,TRUE,,
1872,6073007304,2.909819288,2.909819288,TRUE,,
1873,6037534900,7.139381176,7.139381176,TRUE,,
1874,6065044933,3.141692907,3.141692907,TRUE,,
1875,6029000701,4.618563289,4.618563289,TRUE,,
1876,6029002302,6.145938519,6.145938519,TRUE,,
1877,6037542106,7.403528846,7.403528846,TRUE,,
1878,6029003400,5.072218699,5.072218699,TRUE,,
1879,6023001102,2.07935605,4.045454362,FALSE,,
1880,6059074408,6.466120679,6.466120679,TRUE,,
1881,6037501900,2.908538482,5.735916446,FALSE,,
1882,6067008143,2.898809226,2.898809226,TRUE,,
1883,6037104824,8.211044946,8.211044946,TRUE,,
1884,6037203300,9.091801698,9.091801698,TRUE,,
1885,6081611000,1.602010063,2.929869518,FALSE,,
1886,6037461502,4.729652033,4.729652033,TRUE,,
1887,6029002902,5.522459728,5.522459728,TRUE,,
1888,6001450102,4.090417213,4.090417213,TRUE,,
1889,6037406201,6.998433108,6.998433108,TRUE,,
1890,6059087106,6.015345383,6.015345383,TRUE,,
1891,6075020601,3.389931443,3.389931443,TRUE,,
1892,6037183520,4.842609587,4.842609587,TRUE,,
1893,6037204200,6.314119677,6.314119677,TRUE,,
1894,6059021913,5.068164534,5.068164534,TRUE,,
1895,6075045100,3.666574179,3.666574179,TRUE,,
1896,6047001700,2.90952238,5.775735435,FALSE,,
1897,6037239310,7.325489634,7.325489634,TRUE,,
1898,6037208302,8.588586046,8.588586046,TRUE,,
1899,6037128102,5.619400931,5.619400931,TRUE,,
1900,6085501401,5.992595284,5.992595284,TRUE,,
1901,6029000105,7.639872131,7.639872131,TRUE,,
1902,6037402304,6.783692397,6.783692397,TRUE,,
1903,6077005132,5.522234077,5.522234077,TRUE,,
1904,6037203900,6.444970132,6.444970132,TRUE,,
1905,6037243001,3.530519499,7.420133179,FALSE,,
1906,6037543801,8.533081454,8.533081454,TRUE,,
1907,6037209510,6.300123264,6.300123264,TRUE,,
1908,6037191120,7.315927899,7.315927899,TRUE,,
1909,6037212305,6.174582808,6.174582808,TRUE,,
1910,6077003405,4.482175474,4.482175474,TRUE,,
1911,6029006405,6.268762345,6.268762345,TRUE,,
1912,6075025403,4.48055523,4.48055523,TRUE,,
1913,6039000102,2.26327143,4.253556961,FALSE,,
1914,6037910502,4.41578896,4.41578896,TRUE,,
1915,6037216100,6.266886189,6.266886189,TRUE,,
1916,6111006000,6.35827311,6.35827311,TRUE,,
1917,6037481605,6.429518567,6.429518567,TRUE,,
1918,6067004016,3.085596498,3.085596498,TRUE,,
1919,6073011801,6.447038689,6.447038689,TRUE,,
1920,6037700901,5.803418135,5.803418135,TRUE,,
1921,6037541603,7.872727618,7.872727618,TRUE,,
1922,6037269908,4.853323382,4.853323382,TRUE,,
1923,6059063909,3.791933658,7.786128866,FALSE,,
1924,6085504807,2.718628432,5.36763464,FALSE,,
1925,6065030101,6.807829928,6.807829928,TRUE,,
1926,6029003825,6.134733167,6.134733167,TRUE,,
1927,6059075201,6.610387532,6.610387532,TRUE,,
1928,6067007414,3.318515535,3.318515535,TRUE,,
1929,6077000900,7.915408273,7.915408273,TRUE,,
1930,6081609100,1.576328906,5.823756906,FALSE,,
1931,6037117201,6.287888442,6.287888442,TRUE,,
1932,6037920016,3.319352381,3.319352381,TRUE,,
1933,6071002016,5.866942152,5.866942152,TRUE,,
1934,6071002047,6.371082506,6.371082506,TRUE,,
1935,6037207103,8.202084822,8.202084822,TRUE,,
1936,6037533701,8.038420245,8.038420245,TRUE,,
1937,6037204910,8.32148536,8.32148536,TRUE,,
1938,6067005702,4.866803439,4.866803439,TRUE,,
1939,6037700501,2.90061849,6.064457373,FALSE,,
1940,6001410500,6.521436696,6.521436696,TRUE,,
1941,6037239201,7.955134539,7.955134539,TRUE,,
1942,6075012801,5.3638608,5.3638608,TRUE,,
1943,6037599000,4.551470082,4.551470082,TRUE,,
1944,6053011400,2.874622858,4.868259192,FALSE,,
1945,6095251300,2.368446183,4.843753392,FALSE,,
1946,6095253402,6.27146819,6.27146819,TRUE,,
1947,6065030300,7.959890361,7.959890361,TRUE,,
1948,6067007416,3.259313896,3.259313896,TRUE,,
1949,6061021044,1.204780364,2.227056884,FALSE,,
1950,6019000601,6.60747346,6.60747346,TRUE,,
1951,6037297400,4.503809972,4.503809972,TRUE,,
1952,6065043521,4.484118797,4.484118797,TRUE,,
1953,6073019305,5.316614287,5.316614287,TRUE,,
1954,6081604102,1.667787714,6.218140429,FALSE,,
1955,6081606500,1.938102976,3.643520782,FALSE,,
1956,6037531502,6.915341245,6.915341245,TRUE,,
1957,6085504507,2.900218703,6.105638583,FALSE,,
1958,6083001101,4.075127058,4.075127058,TRUE,,
1959,6039000109,2.27603353,3.851971423,FALSE,,
1960,6073007907,3.769278094,3.769278094,TRUE,,
1961,6037294120,7.5093225,7.5093225,TRUE,,
1962,6037543704,5.986279477,5.986279477,TRUE,,
1963,6001401200,4.990623009,4.990623009,TRUE,,
1964,6001427800,4.856206667,4.856206667,TRUE,,
1965,6111003102,5.569125343,5.569125343,TRUE,,
1966,6037404401,7.556408501,7.556408501,TRUE,,
1967,6037119201,5.751672712,5.751672712,TRUE,,
1968,6037241110,6.28883483,6.28883483,TRUE,,
1969,6083002909,3.504644313,3.504644313,TRUE,,
1970,6073007910,3.504661735,3.504661735,TRUE,,
1971,6085510802,4.232917753,4.232917753,TRUE,,
1972,6107000203,6.271127398,6.271127398,TRUE,,
1973,6067005506,2.149794555,4.741050832,FALSE,,
1974,6085502203,3.073775674,3.073775674,TRUE,,
1975,6085503125,4.360653433,4.360653433,TRUE,,
1976,6097150304,3.095833706,3.095833706,TRUE,,
1977,6037980013,8.527570965,8.527570965,TRUE,,
1978,6065041408,7.05332049,7.05332049,TRUE,,
1979,6037134901,6.426201106,6.426201106,TRUE,,
1980,6085503602,1.289732977,5.056065395,FALSE,,
1981,6053011303,1.993802318,4.868259192,FALSE,,
1982,6037207102,8.092110217,8.092110217,TRUE,,
1983,6059099230,6.213320549,6.213320549,TRUE,,
1984,6071005701,6.923502353,6.923502353,TRUE,,
1985,6067008509,1.792208926,1.792208926,TRUE,,
1986,6077003307,5.208348548,5.208348548,TRUE,,
1987,6071009912,5.058716829,5.058716829,TRUE,,
1988,6071007603,5.854723289,5.854723289,TRUE,,
1989,6025011801,3.787732706,3.787732706,TRUE,,
1990,6037214902,3.296581347,6.545897382,FALSE,,
1991,6037228900,7.483952675,7.483952675,TRUE,,
1992,6067000502,6.35507661,6.35507661,TRUE,,
1993,6067003800,4.513114193,4.513114193,TRUE,,
1994,6071000814,5.420537632,5.420537632,TRUE,,
1995,6065045704,3.584578411,3.584578411,TRUE,,
1996,6079011105,5.263893557,5.263893557,TRUE,,
1997,6029004304,6.870753916,6.870753916,TRUE,,
1998,6073019808,1.750066312,4.629891375,FALSE,,
1999,6037310602,7.504781186,7.504781186,TRUE,,
2000,6067008127,1.992530442,3.807031787,FALSE,,
2001,6037138000,3.652337835,3.652337835,TRUE,,
2002,6085509107,2.465634565,5.145030619,FALSE,,
2003,6019007101,8.295231163,8.295231163,TRUE,,
2004,6111006600,4.283192908,4.283192908,TRUE,,
2005,6059074805,5.753629976,5.753629976,TRUE,,
2006,6071011602,5.368707818,5.368707818,TRUE,,
2007,6037900609,3.281410427,3.281410427,TRUE,,
2008,6001407900,4.115395376,4.115395376,TRUE,,
2009,6037123410,7.449333585,7.449333585,TRUE,,
2010,6061021043,3.605457558,3.605457558,TRUE,,
2011,6037402501,6.770613764,6.770613764,TRUE,,
2012,6041130203,5.661259365,5.661259365,TRUE,,
2013,6037189903,5.027271828,5.027271828,TRUE,,
2014,6037228710,6.093038877,6.093038877,TRUE,,
2015,6073018509,5.627405782,5.627405782,TRUE,,
2016,6067004502,5.857965547,5.857965547,TRUE,,
2017,6037533501,7.07494501,7.07494501,TRUE,,
2018,6071001810,7.851271259,7.851271259,TRUE,,
2019,6037536103,8.611208303,8.611208303,TRUE,,
2020,6037143606,3.742843359,7.08631506,FALSE,,
2021,6037120020,7.51875793,7.51875793,TRUE,,
2022,6037433103,2.978014136,8.87298981,FALSE,,
2023,6029005003,5.779676422,5.779676422,TRUE,,
2024,6019003701,6.186627479,6.186627479,TRUE,,
2025,6037701302,4.540415019,4.540415019,TRUE,,
2026,6107002901,7.606873902,7.606873902,TRUE,,
2027,6065031602,3.024181321,6.214782501,FALSE,,
2028,6065040807,4.737875378,4.737875378,TRUE,,
2029,6013303208,2.999959832,5.448799619,FALSE,,
2030,6037543606,6.647978874,6.647978874,TRUE,,
2031,6071000815,5.360954199,5.360954199,TRUE,,
2032,6037620001,6.863956188,6.863956188,TRUE,,
2033,6037301000,6.12010528,6.12010528,TRUE,,
2034,6077005216,2.77638199,2.77638199,TRUE,,
2035,6073002001,5.090222842,5.090222842,TRUE,,
2036,6077005406,4.590944267,4.590944267,TRUE,,
2037,6029004101,6.619442737,6.619442737,TRUE,,
2038,6001440338,4.911102749,4.911102749,TRUE,,
2039,6071007409,5.194524062,5.194524062,TRUE,,
2040,6037602302,4.027614125,7.958467385,FALSE,,
2041,6059086602,6.616338519,6.616338519,TRUE,,
2042,6059042339,1.54518947,4.526903732,FALSE,,
2043,6037551401,7.591624468,7.591624468,TRUE,,
2044,6083980100,0.559458743,0.559458743,TRUE,,
2045,6099000301,2.276719606,6.926059778,FALSE,,
2046,6081602100,6.498792129,6.498792129,TRUE,,
2047,6037185310,7.415589977,7.415589977,TRUE,,
2048,6107003904,2.857504554,5.690600281,FALSE,,
2049,6029003127,5.008326579,5.008326579,TRUE,,
2050,6041129000,2.042501361,4.194045142,FALSE,,
2051,6037431600,2.280673569,4.964365939,FALSE,,
2052,6013359103,1.71458744,4.556141974,FALSE,,
2053,6113010204,6.386328214,6.386328214,TRUE,,
2054,6019001416,6.840638838,6.840638838,TRUE,,
2055,6077003112,4.940857853,4.940857853,TRUE,,
2056,6073001202,3.885174039,3.885174039,TRUE,,
2057,6067008124,2.172884941,2.172884941,TRUE,,
2058,6037201602,6.737170038,6.737170038,TRUE,,
2059,6059086306,7.365240806,7.365240806,TRUE,,
2060,6037125200,7.161721185,7.161721185,TRUE,,
2061,6037271200,7.134208271,7.134208271,TRUE,,
2062,6081602900,1.678229811,3.877930555,FALSE,,
2063,6001408500,4.003348169,4.003348169,TRUE,,
2064,6099003201,2.374399548,5.08828392,FALSE,,
2065,6059032013,2.32546377,4.756194127,FALSE,,
2066,6085504422,5.093581261,5.093581261,TRUE,,
2067,6037201401,5.741384393,5.741384393,TRUE,,
2068,6037402002,6.997033132,6.997033132,TRUE,,
2069,6045010300,0.927464986,3.324195077,FALSE,,
2070,6037901010,1.839001272,3.694605025,FALSE,,
2071,6037310701,7.804062079,7.804062079,TRUE,,
2072,6073003501,5.767214267,5.767214267,TRUE,,
2073,6071006101,5.100259042,5.100259042,TRUE,,
2074,6057000801,3.291837708,3.291837708,TRUE,,
2075,6001436100,2.162020503,5.447300433,FALSE,,
2076,6073002402,5.539385356,5.539385356,TRUE,,
2077,6065040903,4.920492846,4.920492846,TRUE,,
2078,6037650801,5.495656435,5.495656435,TRUE,,
2079,6085504506,3.205719507,6.565546566,FALSE,,
2080,6029002821,5.011548955,5.011548955,TRUE,,
2081,6001440304,2.765919278,2.765919278,TRUE,,
2082,6019004406,5.716690722,5.716690722,TRUE,,
2083,6001450744,1.317875531,4.735618063,FALSE,,
2084,6061022800,1.007018397,2.909862946,FALSE,,
2085,6073009107,5.397118451,5.397118451,TRUE,,
2086,6085505500,4.822859579,4.822859579,TRUE,,
2087,6095250900,6.135890231,6.135890231,TRUE,,
2088,6029003112,5.530873459,5.530873459,TRUE,,
2089,6037570203,8.232677867,8.232677867,TRUE,,
2090,6037137202,6.407772151,6.407772151,TRUE,,
2091,6081608502,4.582832133,4.582832133,TRUE,,
2092,6067001202,5.575556503,5.575556503,TRUE,,
2093,6037503601,5.597440439,5.597440439,TRUE,,
2094,6029001902,6.910866566,6.910866566,TRUE,,
2095,6019007002,6.792665163,6.792665163,TRUE,,
2096,6001450746,4.425828836,4.425828836,TRUE,,
2097,6029001107,4.756671492,4.756671492,TRUE,,
2098,6019001412,5.649686167,5.649686167,TRUE,,
2099,6023010300,3.869518981,3.869518981,TRUE,,
2100,6071010434,1.468010604,2.980282629,FALSE,,
2101,6073006100,6.536381162,6.536381162,TRUE,,
2102,6001433802,2.4005645,4.726943738,FALSE,,
2103,6037302301,8.491385316,8.491385316,TRUE,,
2104,6073005000,3.948667966,6.443809572,FALSE,,
2105,6073013303,4.612257645,4.612257645,TRUE,,
2106,6071008201,5.834265358,5.834265358,TRUE,,
2107,6065042631,3.487165983,3.487165983,TRUE,,
2108,6037535902,5.855942058,5.855942058,TRUE,,
2109,6037570306,8.03084869,8.03084869,TRUE,,
2110,6037550801,4.000858218,7.117120228,FALSE,,
2111,6037190701,7.06996408,7.06996408,TRUE,,
2112,6081601302,1.705430938,4.865812657,FALSE,,
2113,6095253105,3.713814981,3.713814981,TRUE,,
2114,6037262706,2.861483747,5.283883574,FALSE,,
2115,6001440337,2.455057675,4.776087047,FALSE,,
2116,6071009726,2.280496639,2.280496639,TRUE,,
2117,6029000907,4.220825391,4.220825391,TRUE,,
2118,6111003011,3.830406507,3.830406507,TRUE,,
2119,6037143101,7.806131425,7.806131425,TRUE,,
2120,6037135115,6.616428534,6.616428534,TRUE,,
2121,6085503708,2.137459184,4.436830679,FALSE,,
2122,6085513500,1.718677057,2.851820174,FALSE,,
2123,6067005903,3.721595605,3.721595605,TRUE,,
2124,6059063910,2.525006044,6.494511553,FALSE,,
2125,6009000121,1.604629521,4.278303387,FALSE,,
2126,6065045224,3.564753937,3.564753937,TRUE,,
2127,6067008008,3.474512153,3.474512153,TRUE,,
2128,6099003611,4.995782159,4.995782159,TRUE,,
2129,6001433103,2.505571454,5.100503405,FALSE,,
2130,6037134001,6.282065003,6.282065003,TRUE,,
2131,6065940900,2.503550793,2.503550793,TRUE,,
2132,6041125000,3.523805961,3.523805961,TRUE,,
2133,6037910215,4.369512105,4.369512105,TRUE,,
2134,6053011302,3.958833993,3.958833993,TRUE,,
2135,6061021045,2.430601294,4.188912825,FALSE,,
2136,6037104704,3.643827522,7.965048131,FALSE,,
2137,6059063604,6.496034608,6.496034608,TRUE,,
2138,6079012708,1.17892385,6.496939329,FALSE,,
2139,6085509802,4.617064227,4.617064227,TRUE,,
2140,6033000100,1.889934938,3.91304084,FALSE,,
2141,6071010805,1.097847485,4.789401981,FALSE,,
2142,6073005402,6.356876691,6.356876691,TRUE,,
2143,6013374000,4.30718774,4.30718774,TRUE,,
2144,6037571703,5.622682714,5.622682714,TRUE,,
2145,6037541604,7.636104059,7.636104059,TRUE,,
2146,6073014002,2.09231682,4.092557664,FALSE,,
2147,6111009200,1.850217106,6.257761182,FALSE,,
2148,6113010704,3.115262248,3.115262248,TRUE,,
2149,6065050501,4.930862023,4.930862023,TRUE,,
2150,6037575901,6.579930879,6.579930879,TRUE,,
2151,6071003201,5.905974889,5.905974889,TRUE,,
2152,6081601603,2.349566956,4.341172572,FALSE,,
2153,6037540700,7.866821275,7.866821275,TRUE,,
2154,6111008001,2.107582256,4.786781069,FALSE,,
2155,6087121601,2.751812046,2.751812046,TRUE,,
2156,6037543304,5.471657504,5.471657504,TRUE,,
2157,6095252607,2.009677003,4.344517485,FALSE,,
2158,6019005204,5.402580836,5.402580836,TRUE,,
2159,6075023400,6.600576352,6.600576352,TRUE,,
2160,6059001101,6.088968857,6.088968857,TRUE,,
2161,6041103200,2.560732466,2.560732466,TRUE,,
2162,6071002027,5.121652057,5.121652057,TRUE,,
2163,6075020202,5.021837329,5.021837329,TRUE,,
2164,6083002205,3.53804097,3.53804097,TRUE,,
2165,6085504317,3.714518601,3.714518601,TRUE,,
2166,6059063908,3.313254646,7.30766996,FALSE,,
2167,6075060502,0.988157993,3.131823314,FALSE,,
2168,6059074702,5.663007261,5.663007261,TRUE,,
2169,6083002409,6.577398545,6.577398545,TRUE,,
2170,6043000101,2.267193466,4.081243584,FALSE,,
2171,6037310703,9.023991578,9.023991578,TRUE,,
2172,6059099231,4.445985988,4.445985988,TRUE,,
2173,6071001104,7.023097221,7.023097221,TRUE,,
2174,6085503321,2.917185894,2.917185894,TRUE,,
2175,6037243002,3.529601694,7.420133179,FALSE,,
2176,6037550301,8.951054589,8.951054589,TRUE,,
2177,6037531603,6.075075337,6.075075337,TRUE,,
2178,6001422100,5.716972446,5.716972446,TRUE,,
2179,6087100700,5.003811221,5.003811221,TRUE,,
2180,6037480804,2.217949146,6.528712955,FALSE,,
2181,6083003001,6.896695487,6.896695487,TRUE,,
2182,6037123510,6.630911236,6.630911236,TRUE,,
2183,6095251903,1.012240235,4.666770306,FALSE,,
2184,6067006502,5.540452366,5.540452366,TRUE,,
2185,6059099402,3.764037299,6.948979395,FALSE,,
2186,6037113212,4.642445499,4.642445499,TRUE,,
2187,6085511916,1.242305188,2.642595157,FALSE,,
2188,6067002200,7.356987644,7.356987644,TRUE,,
2189,6037189802,6.034761078,6.034761078,TRUE,,
2190,6037183402,5.404836303,5.404836303,TRUE,,
2191,6019002904,5.447904185,5.447904185,TRUE,,
2192,6013302007,2.313932339,4.720602634,FALSE,,
2193,6001435601,4.654561426,4.654561426,TRUE,,
2194,6065042516,3.60842055,3.60842055,TRUE,,
2195,6071007111,6.38366547,6.38366547,TRUE,,
2196,6107004102,3.518621834,6.853579325,FALSE,,
2197,6039000902,7.424843786,7.424843786,TRUE,,
2198,6001451404,5.127542682,5.127542682,TRUE,,
2199,6085504423,1.975369443,1.975369443,TRUE,,
2200,6071003301,7.082254204,7.082254204,TRUE,,
2201,6071010040,3.52483588,3.52483588,TRUE,,
2202,6037543703,3.355677987,6.887780539,FALSE,,
2203,6075012204,4.75363419,4.75363419,TRUE,,
2204,6013337300,2.920970078,2.920970078,TRUE,,
2205,6037277400,7.054403308,7.054403308,TRUE,,
2206,6067009105,5.033830262,5.033830262,TRUE,,
2207,6037482403,8.799153243,8.799153243,TRUE,,
2208,6077005217,2.77638199,2.77638199,TRUE,,
2209,6037123304,8.274534948,8.274534948,TRUE,,
2210,6071002043,5.148248036,5.148248036,TRUE,,
2211,6037240200,7.310665012,7.310665012,TRUE,,
2212,6001451506,3.946091111,3.946091111,TRUE,,
2213,6037602104,3.607300892,7.113183354,FALSE,,
2214,6037554516,4.736144659,4.736144659,TRUE,,
2215,6037530801,7.523677045,7.523677045,TRUE,,
2216,6037228600,6.154307997,6.154307997,TRUE,,
2217,6115041101,4.326109855,4.326109855,TRUE,,
2218,6037574201,6.344664796,6.344664796,TRUE,,
2219,6037405001,7.13958546,7.13958546,TRUE,,
2220,6095252315,2.05604951,2.05604951,TRUE,,
2221,6075015900,4.046789249,4.046789249,TRUE,,
2222,6075025702,5.795548293,5.795548293,TRUE,,
2223,6037402804,3.423815515,7.095141529,FALSE,,
2224,6037301801,7.608264493,7.608264493,TRUE,,
2225,6037228410,6.886694705,6.886694705,TRUE,,
2226,6037430101,7.479339112,7.479339112,TRUE,,
2227,6037267201,6.331488828,6.331488828,TRUE,,
2228,6073003211,3.545515985,3.545515985,TRUE,,
2229,6037218900,7.187539873,7.187539873,TRUE,,
2230,6029000905,4.499310867,4.499310867,TRUE,,
2231,6037208401,7.429540475,7.429540475,TRUE,,
2232,6037554802,5.890706069,5.890706069,TRUE,,
2233,6037195803,7.119698614,7.119698614,TRUE,,
2234,6037462700,5.835000362,5.835000362,TRUE,,
2235,6037235201,5.456515465,5.456515465,TRUE,,
2236,6019003810,4.659631634,4.659631634,TRUE,,
2237,6001421200,2.598546515,2.598546515,TRUE,,
2238,6073014803,5.619059716,5.619059716,TRUE,,
2239,6087122202,3.109640827,3.109640827,TRUE,,
2240,6071010038,3.688476925,3.688476925,TRUE,,
2241,6095252108,0.959374148,3.463916614,FALSE,,
2242,6071010036,4.065654745,4.065654745,TRUE,,
2243,6077003501,5.711701951,5.711701951,TRUE,,
2244,6037101122,3.756715766,3.756715766,TRUE,,
2245,6061021109,1.342635233,4.171159179,FALSE,,
2246,6071002050,4.899517018,4.899517018,TRUE,,
2247,6037273800,7.138861718,7.138861718,TRUE,,
2248,6059099408,5.252106666,5.252106666,TRUE,,
2249,6073018102,6.002879888,6.002879888,TRUE,,
2250,6059011710,4.457763657,4.457763657,TRUE,,
2251,6037920322,5.012417768,5.012417768,TRUE,,
2252,6089012605,1.801791564,2.981304859,FALSE,,
2253,6001402400,5.800764971,5.800764971,TRUE,,
2254,6037404301,6.477652333,6.477652333,TRUE,,
2255,6075061502,5.773195524,5.773195524,TRUE,,
2256,6077005136,7.553669288,7.553669288,TRUE,,
2257,6099000803,3.232640844,6.611519704,FALSE,,
2258,6061020715,2.281083158,2.281083158,TRUE,,
2259,6067009504,1.318493773,5.345029086,FALSE,,
2260,6037216902,7.50519728,7.50519728,TRUE,,
2261,6001433600,2.480950065,5.768852711,FALSE,,
2262,6065043405,4.498987744,4.498987744,TRUE,,
2263,6107000402,5.731606208,5.731606208,TRUE,,
2264,6037218400,8.357072018,8.357072018,TRUE,,
2265,6037600201,4.514664135,4.514664135,TRUE,,
2266,6083002936,2.596628737,2.596628737,TRUE,,
2267,6037221810,5.818177196,5.818177196,TRUE,,
2268,6053011802,1.067301013,2.794162376,FALSE,,
2269,6071001812,6.342447488,6.342447488,TRUE,,
2270,6001402802,6.035120715,6.035120715,TRUE,,
2271,6037702803,7.4488273,7.4488273,TRUE,,
2272,6073020308,1.507099583,4.922747493,FALSE,,
2273,6037104401,7.97048085,7.97048085,TRUE,,
2274,6067009318,5.187212015,5.187212015,TRUE,,
2275,6081614000,0.433600751,3.308848263,FALSE,,
2276,6037541402,6.620898445,6.620898445,TRUE,,
2277,6037183510,4.607145528,4.607145528,TRUE,,
2278,6037480303,5.95626183,5.95626183,TRUE,,
2279,6037188100,9.316294507,9.316294507,TRUE,,
2280,6019004004,6.214548051,6.214548051,TRUE,,
2281,6059089004,6.418693888,6.418693888,TRUE,,
2282,6065041704,7.510696679,7.510696679,TRUE,,
2283,6059032048,3.473682239,3.473682239,TRUE,,
2284,6037119310,4.956905028,4.956905028,TRUE,,
2285,6037109500,7.901693561,7.901693561,TRUE,,
2286,6037227010,8.572836357,8.572836357,TRUE,,
2287,6111004200,1.73654983,4.69307405,FALSE,,
2288,6083002406,4.114529959,4.114529959,TRUE,,
2289,6037211703,5.54354074,5.54354074,TRUE,,
2290,6029006500,1.847033357,5.167394606,FALSE,,
2291,6037570601,5.743631044,5.743631044,TRUE,,
2292,6019004704,5.368838656,5.368838656,TRUE,,
2293,6077003311,4.286368122,4.286368122,TRUE,,
2294,6073001802,4.249871987,4.249871987,TRUE,,
2295,6037900806,5.408446559,5.408446559,TRUE,,
2296,6065941400,3.567230021,3.567230021,TRUE,,
2297,6089010300,4.855683803,4.855683803,TRUE,,
2298,6037543701,5.371848725,5.371848725,TRUE,,
2299,6037542700,3.129486131,6.439920931,FALSE,,
2300,6099001800,2.541006594,7.28060236,FALSE,,
2301,6089012701,3.549335036,3.549335036,TRUE,,
2302,6059099902,5.856792317,5.856792317,TRUE,,
2303,6071009723,3.138040267,3.138040267,TRUE,,
2304,6029003211,6.711358116,6.711358116,TRUE,,
2305,6037600602,5.49766016,5.49766016,TRUE,,
2306,6037217001,4.673576498,4.673576498,TRUE,,
2307,6067007429,3.145353859,3.145353859,TRUE,,
2308,6037650003,5.65526098,5.65526098,TRUE,,
2309,6037201402,7.775384136,7.775384136,TRUE,,
2310,6037228220,5.946717789,5.946717789,TRUE,,
2311,6001440301,2.153021452,5.298469081,FALSE,,
2312,6073017067,3.868512846,3.868512846,TRUE,,
2313,6037103401,5.315721819,5.315721819,TRUE,,
2314,6037503704,5.250205638,5.250205638,TRUE,,
2315,6037208501,7.065227547,7.065227547,TRUE,,
2316,6075026301,3.18739324,3.18739324,TRUE,,
2317,6019005407,3.002965335,6.011149733,FALSE,,
2318,6067004907,3.740713869,3.740713869,TRUE,,
2319,6081606600,5.801619531,5.801619531,TRUE,,
2320,6099003610,5.178488213,5.178488213,TRUE,,
2321,6065048700,3.890689176,3.890689176,TRUE,,
2322,6059063301,6.516836274,6.516836274,TRUE,,
2323,6073012101,5.0266714,5.0266714,TRUE,,
2324,6037575401,7.483470455,7.483470455,TRUE,,
2325,6029005006,5.335817094,5.335817094,TRUE,,
2326,6083000201,4.569662559,4.569662559,TRUE,,
2327,6071008404,6.443617276,6.443617276,TRUE,,
2328,6001431200,4.965938002,4.965938002,TRUE,,
2329,6073020041,2.85563914,2.85563914,TRUE,,
2330,6073021302,2.259315725,4.175567748,FALSE,,
2331,6029003827,6.134733167,6.134733167,TRUE,,
2332,6037920119,3.708525388,3.708525388,TRUE,,
2333,6073017065,5.211713102,5.211713102,TRUE,,
2334,6037503802,4.585597919,4.585597919,TRUE,,
2335,6085504413,3.957539649,3.957539649,TRUE,,
2336,6037621324,4.735014172,4.735014172,TRUE,,
2337,6037504001,5.232815053,5.232815053,TRUE,,
